index	chrom	start	end	strand	contains_unk	Adipose|ATAC|None	Adipose|E10|None	Adipose|E11|None	Adipose|E12|None	Adipose|E13|None	Adipose|E14|None	Adipose|E15|None	Adipose|E1|None	Adipose|E2|None	Adipose|E3|None
1968	chr1	226525374	226525375	.	False	6.85e-03	5.16e-02	1.42e-03	3.69e-04	5.95e-03	5.56e-02	8.65e-01	5.34e-04	3.62e-03	9.79e-04
1969	chr1	217668291	217668292	.	False	1.93e-02	2.44e-01	3.74e-03	7.36e-04	6.37e-03	2.58e-02	5.77e-01	2.49e-03	1.03e-02	7.12e-03
1970	chr1	195855577	195855578	.	False	3.62e-02	9.29e-02	3.75e-02	2.52e-03	8.05e-02	1.59e-01	4.68e-01	9.75e-04	2.30e-03	5.01e-03
1971	chr1	228328106	228328107	.	False	2.48e-02	8.87e-02	6.50e-03	2.92e-04	4.50e-03	4.67e-02	7.89e-01	4.69e-04	1.76e-03	1.49e-03
1972	chr1	265459720	265459721	.	False	1.59e-03	4.15e-02	9.51e-04	3.37e-04	1.81e-02	1.28e-01	7.94e-01	2.34e-04	2.16e-03	2.37e-04
1973	chr1	252637232	252637233	.	False	1.97e-03	1.11e-02	1.33e-03	2.58e-04	1.76e-02	1.56e-01	7.94e-01	3.32e-04	1.39e-03	1.29e-04
1974	chr9	121722029	121722030	.	False	6.19e-04	1.25e-02	1.45e-04	7.59e-05	1.21e-03	8.99e-03	9.66e-01	1.79e-04	2.15e-03	6.96e-05
1975	chr9	126680220	126680221	.	False	6.64e-02	1.18e-01	2.40e-02	1.33e-03	3.46e-02	1.48e-01	6.74e-01	1.45e-03	1.91e-03	2.94e-03
1976	chr9	132439744	132439745	.	False	1.19e-01	1.19e-01	6.54e-02	1.26e-03	3.10e-02	1.63e-01	5.59e-01	1.41e-03	2.83e-03	3.27e-03
1977	chr9	122126924	122126925	.	False	1.20e-01	5.19e-02	5.45e-02	4.70e-03	9.19e-02	2.00e-01	5.41e-01	3.37e-03	4.87e-03	9.35e-03
1978	chr1	256000799	256000800	.	False	2.61e-03	4.80e-02	6.19e-04	2.17e-04	5.52e-03	2.79e-02	8.80e-01	3.66e-04	3.06e-03	9.49e-04
1979	chr9	117445066	117445067	.	False	1.68e-02	4.76e-02	7.78e-03	5.88e-04	4.29e-02	2.30e-01	6.75e-01	3.82e-04	2.25e-03	4.85e-04
1980	chr1	247729375	247729376	.	False	2.22e-03	1.03e-02	1.56e-03	2.87e-04	1.84e-02	1.89e-01	7.89e-01	1.36e-04	6.27e-04	7.83e-05
1981	chr9	122779677	122779678	.	False	4.70e-02	2.40e-02	4.28e-02	7.56e-04	1.40e-01	3.50e-01	4.54e-01	1.95e-04	2.86e-04	3.54e-04
1982	chr1	238716762	238716763	.	False	5.25e-01	2.21e-03	4.98e-01	1.20e-02	2.04e-01	1.22e-02	1.89e-02	1.03e-03	3.32e-04	2.01e-02
1983	chr9	133994751	133994752	.	False	4.49e-01	1.32e-02	1.78e-01	4.69e-02	3.87e-01	4.02e-02	4.87e-02	2.73e-03	1.14e-03	2.50e-02
1984	chr1	217425862	217425863	.	False	1.49e-03	1.18e-02	6.04e-04	2.87e-04	6.81e-03	6.29e-02	8.80e-01	2.19e-04	1.93e-03	1.71e-04
1985	chr1	232392687	232392688	.	False	5.79e-02	6.53e-02	3.81e-02	2.68e-03	2.21e-02	7.83e-02	4.60e-01	2.34e-03	1.10e-02	6.11e-03
1986	chr9	117424987	117424988	.	False	1.03e-01	3.08e-02	1.18e-01	2.54e-03	1.03e-01	1.41e-01	4.55e-01	1.08e-03	1.09e-03	9.17e-03
1987	chr1	213943768	213943769	.	False	2.57e-03	4.84e-02	6.12e-04	1.20e-03	1.46e-02	6.30e-02	8.14e-01	8.81e-04	9.95e-03	6.84e-04
1988	chr9	66824329	66824330	.	False	2.87e-03	2.07e-02	1.33e-03	1.25e-04	8.34e-03	6.50e-02	9.01e-01	8.58e-05	1.93e-03	8.55e-05
1989	chr1	246464642	246464643	.	False	2.47e-02	4.55e-02	1.03e-02	3.35e-04	2.78e-02	1.65e-01	6.83e-01	2.17e-04	3.69e-04	3.81e-04
1990	chr9	65507061	65507062	.	False	3.13e-01	5.23e-02	2.85e-01	9.97e-03	1.06e-01	5.77e-02	1.20e-01	3.34e-03	1.58e-03	4.14e-02
1991	chr9	134488017	134488018	.	False	3.69e-02	1.17e-01	1.80e-02	1.03e-03	1.95e-02	1.25e-01	6.47e-01	8.25e-04	2.80e-03	4.52e-03
1992	chr9	122362710	122362711	.	False	1.60e-03	3.60e-02	4.15e-04	3.28e-04	5.84e-03	3.21e-02	8.72e-01	3.14e-04	4.67e-03	2.75e-04
1993	chr1	243754419	243754420	.	False	1.64e-03	9.47e-03	5.74e-04	2.56e-04	4.63e-03	2.80e-02	9.40e-01	2.10e-04	1.85e-03	2.14e-04
1994	chr9	115572526	115572527	.	False	3.64e-02	9.47e-02	2.46e-02	6.90e-03	1.15e-01	2.62e-01	4.15e-01	2.48e-03	1.40e-02	2.69e-03
1995	chr1	243776376	243776377	.	False	4.71e-02	1.20e-01	2.42e-03	7.93e-04	7.96e-03	3.85e-02	6.93e-01	7.20e-04	3.10e-03	2.53e-03
1996	chr1	267742752	267742753	.	False	4.34e-01	1.08e-03	5.20e-01	2.52e-02	3.68e-01	5.34e-03	9.04e-03	1.07e-03	3.25e-04	1.00e-02
1997	chr1	199648180	199648181	.	False	3.84e-04	2.36e-03	9.15e-05	4.19e-05	1.39e-03	2.46e-02	9.72e-01	4.07e-05	5.13e-04	1.48e-05
1998	chr1	273977596	273977597	.	False	2.62e-01	1.27e-02	3.13e-01	2.91e-02	4.62e-01	5.63e-02	4.09e-02	1.71e-03	9.78e-04	7.22e-03
1999	chr1	248526638	248526639	.	False	4.00e-02	1.76e-02	6.73e-03	2.47e-04	1.39e-02	1.54e-01	7.89e-01	1.61e-04	3.48e-04	1.32e-04
2000	chr1	223129842	223129843	.	False	2.91e-03	2.18e-02	5.71e-04	8.06e-05	7.68e-03	6.66e-02	8.73e-01	8.92e-05	3.85e-04	7.73e-05
2001	chr1	200526941	200526942	.	False	7.98e-04	9.90e-03	2.30e-04	8.28e-05	3.58e-03	4.52e-02	9.32e-01	7.94e-05	1.37e-03	6.69e-05
2002	chr1	215434823	215434824	.	False	1.46e-02	5.75e-02	4.85e-03	3.46e-04	6.18e-03	7.70e-02	7.94e-01	3.08e-04	1.21e-03	8.92e-04
2003	chr1	255594013	255594014	.	False	6.12e-02	5.98e-02	4.23e-02	3.53e-03	9.07e-02	1.84e-01	4.52e-01	1.83e-03	4.08e-03	4.49e-03
2004	chr1	15190463	15190464	.	False	2.73e-01	1.16e-02	4.90e-01	8.87e-03	2.05e-01	6.95e-02	9.13e-02	3.27e-03	1.47e-03	1.93e-02
2005	chr9	117480052	117480053	.	False	3.29e-01	1.70e-02	2.56e-01	4.16e-03	2.37e-01	1.51e-01	3.00e-01	4.68e-04	4.30e-04	2.95e-03
2006	chr1	258196648	258196649	.	False	2.74e-02	3.36e-02	6.77e-03	3.82e-04	2.66e-02	1.67e-01	7.76e-01	3.63e-04	7.44e-04	6.10e-04
2007	chr9	122742102	122742103	.	False	1.86e-01	6.80e-02	1.11e-01	5.05e-03	1.09e-01	1.48e-01	3.51e-01	9.79e-04	1.04e-03	9.27e-03
2008	chr9	119191671	119191672	.	False	3.07e-02	5.46e-02	1.99e-02	1.92e-03	7.75e-02	2.06e-01	6.06e-01	6.55e-04	1.51e-03	1.76e-03
2009	chr9	115383324	115383325	.	False	1.62e-01	3.53e-02	7.30e-02	1.25e-03	4.66e-02	1.39e-01	5.68e-01	8.62e-04	8.77e-04	5.81e-03
2010	chr1	222725447	222725448	.	False	4.94e-01	7.15e-02	2.23e-01	4.18e-03	3.45e-02	2.79e-02	9.19e-02	3.12e-03	1.43e-03	9.82e-02
2011	chr1	237759960	237759961	.	False	1.10e-01	1.79e-01	8.09e-02	9.01e-04	1.86e-02	1.44e-01	4.91e-01	8.29e-04	1.87e-03	3.87e-03
2012	chr9	131799493	131799494	.	False	6.09e-01	7.48e-03	1.01e-01	7.75e-02	8.86e-02	5.67e-03	1.46e-02	1.76e-02	2.57e-03	1.49e-01
2013	chr1	258950244	258950245	.	False	5.38e-03	6.68e-02	1.42e-03	5.35e-04	1.32e-02	7.93e-02	8.43e-01	5.69e-04	3.79e-03	7.66e-04
2014	chr1	255929970	255929971	.	False	2.87e-01	1.57e-01	2.26e-02	6.11e-03	2.63e-02	8.24e-02	3.42e-01	5.46e-03	8.30e-03	2.69e-02
2015	chr1	216763870	216763871	.	False	8.01e-01	7.58e-03	4.93e-02	2.20e-01	6.36e-02	6.25e-03	3.43e-02	1.49e-01	8.27e-03	1.51e-01
2016	chr9	131609117	131609118	.	False	2.43e-01	3.74e-02	2.31e-01	1.01e-02	1.51e-01	8.36e-02	1.12e-01	6.52e-03	2.54e-03	5.11e-02
2017	chr1	208204094	208204095	.	False	1.36e-02	1.42e-01	4.22e-03	2.95e-03	4.10e-02	9.44e-02	3.29e-01	4.23e-03	9.75e-02	7.54e-03
2018	chr1	219347572	219347573	.	False	3.08e-02	1.72e-02	3.69e-03	7.94e-05	7.55e-03	9.33e-02	8.72e-01	1.16e-04	1.91e-04	8.63e-05
2019	chr1	252249205	252249206	.	False	1.68e-01	1.08e-01	1.29e-01	2.08e-03	6.08e-02	1.17e-01	4.47e-01	1.12e-03	1.82e-03	5.10e-03
2020	chr9	120624264	120624265	.	False	2.03e-02	1.03e-01	2.50e-03	3.49e-03	2.78e-02	8.76e-02	6.41e-01	3.07e-03	1.60e-02	2.33e-03
2021	chr1	210256687	210256688	.	False	4.33e-04	2.06e-03	1.41e-04	5.81e-05	1.55e-03	2.30e-02	9.73e-01	3.89e-05	6.58e-04	1.75e-05
2022	chr1	199272159	199272160	.	False	9.46e-02	6.26e-02	1.06e-01	2.16e-03	7.48e-02	1.87e-01	4.29e-01	7.65e-04	1.01e-03	2.80e-03
2023	chr1	271988161	271988162	.	False	5.39e-02	6.98e-02	1.23e-01	4.29e-03	2.71e-01	2.38e-01	2.02e-01	6.74e-04	1.90e-03	1.76e-03
2024	chr9	126201406	126201407	.	False	1.01e-02	2.39e-02	2.92e-03	2.23e-04	2.07e-02	1.33e-01	7.95e-01	1.39e-04	3.17e-04	1.46e-04
2025	chr1	269275595	269275596	.	False	2.84e-03	1.66e-02	7.66e-04	6.38e-05	1.88e-03	4.71e-02	9.29e-01	9.53e-05	5.84e-04	1.05e-04
2026	chr9	67357529	67357530	.	False	3.70e-01	4.57e-02	2.33e-01	2.88e-03	3.18e-02	6.16e-02	1.90e-01	4.31e-03	1.85e-03	1.08e-02
2027	chr9	119568433	119568434	.	False	5.43e-03	4.00e-02	2.61e-03	7.38e-04	5.56e-02	2.55e-01	6.26e-01	2.37e-04	2.59e-03	2.19e-04
2028	chr1	223298130	223298131	.	False	3.54e-02	2.38e-01	1.32e-02	1.34e-03	1.65e-02	7.66e-02	5.39e-01	1.05e-03	4.75e-03	4.98e-03
2029	chr1	238980115	238980116	.	False	8.57e-04	1.10e-02	6.93e-04	1.48e-04	7.56e-03	5.62e-02	9.03e-01	1.29e-04	3.30e-03	6.33e-05
2030	chr9	65573985	65573986	.	False	6.44e-02	3.89e-02	2.48e-02	4.83e-04	3.53e-02	2.05e-01	6.56e-01	3.61e-04	5.06e-04	8.53e-04
2031	chr17	39325906	39325907	.	False	3.50e-02	1.81e-01	5.65e-03	5.38e-03	1.72e-02	5.53e-02	4.01e-01	2.12e-02	1.28e-01	1.32e-02
2032	chr1	196009686	196009687	.	False	4.37e-03	2.25e-02	1.87e-03	2.51e-04	1.03e-02	8.21e-02	8.32e-01	2.24e-04	1.32e-03	1.40e-04
2033	chr1	254808597	254808598	.	False	4.40e-01	4.54e-03	2.65e-01	6.08e-02	1.88e-01	8.75e-03	1.91e-02	1.16e-02	1.13e-03	9.40e-02
2034	chr1	235865088	235865089	.	False	1.15e-01	4.72e-02	1.07e-01	1.47e-03	7.61e-02	1.34e-01	4.06e-01	8.28e-04	9.84e-04	6.99e-03
2035	chr1	231595337	231595338	.	False	6.22e-03	1.23e-01	1.66e-03	9.42e-04	1.97e-02	7.03e-02	7.55e-01	6.99e-04	7.23e-03	2.17e-03
2036	chr9	122307666	122307667	.	False	1.04e-02	8.87e-02	1.49e-03	5.38e-04	8.54e-03	4.19e-02	7.43e-01	8.66e-04	4.04e-03	1.55e-03
2037	chr9	129299590	129299591	.	False	2.51e-02	1.33e-02	6.54e-02	1.52e-03	5.77e-02	2.63e-01	6.08e-01	5.96e-04	9.02e-04	8.55e-04
2038	chr9	127177441	127177442	.	False	4.55e-03	3.64e-02	1.08e-03	4.16e-04	1.69e-02	1.07e-01	8.38e-01	4.84e-04	3.19e-03	5.53e-04
2039	chr1	229697647	229697648	.	False	2.71e-01	4.49e-02	1.31e-01	4.88e-03	1.62e-01	1.47e-01	3.54e-01	1.47e-03	1.11e-03	1.28e-02
2040	chr9	125657591	125657592	.	False	1.23e-01	3.89e-02	1.18e-01	1.57e-03	9.33e-02	2.02e-01	4.83e-01	5.55e-04	6.77e-04	1.63e-03
2041	chr1	269544848	269544849	.	False	7.55e-01	1.39e-03	2.09e-01	1.19e-01	1.10e-01	7.17e-03	1.03e-02	9.25e-02	1.83e-03	7.79e-02
2042	chr1	231407904	231407905	.	False	1.13e-02	1.60e-01	7.45e-03	8.00e-04	1.60e-02	1.27e-01	6.89e-01	7.66e-04	3.60e-03	1.72e-03
2043	chr1	273586818	273586819	.	False	2.49e-01	1.77e-03	1.11e-01	2.15e-01	2.04e-01	2.05e-03	3.79e-03	1.68e-02	1.39e-03	2.12e-01
2044	chr1	209325196	209325197	.	False	5.88e-03	9.39e-02	1.24e-03	3.08e-04	6.27e-03	4.35e-02	7.99e-01	4.47e-04	5.00e-03	6.47e-04
2045	chr9	126476602	126476603	.	False	4.00e-03	1.49e-01	8.81e-04	1.10e-03	1.62e-02	4.27e-02	5.54e-01	2.15e-03	3.70e-02	1.23e-03
2046	chr9	116232800	116232801	.	False	6.14e-02	2.38e-01	2.74e-02	2.11e-03	1.55e-02	6.24e-02	4.30e-01	2.12e-03	8.52e-03	2.32e-02
2047	chr9	115996079	115996080	.	False	2.43e-03	7.21e-03	5.47e-04	1.25e-04	1.13e-02	1.51e-01	8.28e-01	1.10e-04	4.59e-04	5.20e-05
2048	chr9	130021326	130021327	.	False	5.80e-02	8.13e-02	6.56e-02	2.44e-03	4.14e-02	2.26e-01	5.68e-01	2.47e-03	3.84e-03	1.99e-03
2049	chr1	201392559	201392560	.	False	3.71e-03	8.17e-03	1.20e-03	1.23e-04	5.23e-03	5.48e-02	9.15e-01	1.25e-04	2.52e-03	4.81e-05
2050	chr1	261241035	261241036	.	False	2.98e-03	1.33e-01	3.91e-04	5.72e-04	6.01e-03	1.50e-02	6.21e-01	8.25e-04	2.79e-02	2.21e-03
2051	chr1	202920191	202920192	.	False	2.48e-01	4.66e-02	6.76e-02	1.45e-03	6.32e-02	1.75e-01	4.82e-01	8.83e-04	8.57e-04	3.94e-03
2052	chr1	241276591	241276592	.	False	5.91e-03	3.45e-02	1.80e-03	4.04e-04	1.51e-02	1.06e-01	8.54e-01	4.00e-04	2.35e-03	4.41e-04
2053	chr9	125068864	125068865	.	False	7.54e-02	1.24e-01	3.49e-02	3.28e-03	6.88e-02	1.46e-01	4.94e-01	2.02e-03	5.74e-03	8.33e-03
2054	chr9	127536953	127536954	.	False	9.67e-04	2.56e-02	4.00e-04	6.54e-05	2.27e-03	2.85e-02	9.37e-01	5.06e-05	7.46e-04	1.40e-04
2055	chr9	120266979	120266980	.	False	6.88e-03	3.42e-02	3.96e-03	2.52e-04	8.96e-03	7.37e-02	8.55e-01	1.18e-04	3.84e-03	1.66e-04
2056	chr1	270109464	270109465	.	False	3.09e-01	1.68e-02	2.33e-01	8.17e-03	2.32e-01	1.16e-01	1.95e-01	2.08e-03	1.13e-03	1.10e-02
2057	chr1	200958353	200958354	.	False	3.58e-04	4.01e-03	1.03e-04	3.89e-05	2.38e-03	2.60e-02	9.60e-01	5.59e-05	1.01e-03	1.80e-05
2058	chr1	236990356	236990357	.	False	3.92e-01	3.47e-02	2.68e-01	1.02e-02	4.00e-02	9.09e-03	4.33e-02	5.06e-03	1.97e-03	1.61e-01
2059	chr1	274066155	274066156	.	False	1.09e-01	9.12e-04	5.38e-01	4.80e-02	2.35e-01	4.27e-03	8.26e-03	3.91e-03	6.52e-04	2.20e-02
2060	chr9	126954004	126954005	.	False	3.21e-03	2.04e-02	1.59e-03	1.70e-04	1.20e-02	1.11e-01	8.61e-01	1.13e-04	1.46e-03	8.26e-05
2061	chr1	200514601	200514602	.	False	1.25e-02	1.65e-01	1.87e-03	1.77e-03	9.73e-03	3.25e-02	4.32e-01	8.60e-03	1.04e-01	5.81e-03
2062	chr9	116185129	116185130	.	False	1.18e-01	5.85e-02	7.61e-02	2.01e-03	5.73e-02	1.71e-01	5.88e-01	8.71e-04	1.03e-03	2.67e-03
2063	chr9	126521777	126521778	.	False	1.18e-02	8.12e-02	2.66e-03	2.50e-04	3.91e-03	5.47e-02	7.29e-01	2.45e-04	3.00e-03	5.17e-04
2064	chr1	258942973	258942974	.	False	1.15e-02	7.98e-02	2.95e-03	8.30e-04	2.14e-02	1.03e-01	7.62e-01	4.25e-04	3.67e-03	1.34e-03
2065	chr1	249645822	249645823	.	False	3.40e-02	1.52e-01	8.21e-03	4.84e-04	1.57e-02	1.20e-01	7.16e-01	5.87e-04	1.57e-03	1.24e-03
2066	chr9	124391403	124391404	.	False	9.54e-02	3.98e-02	1.06e-01	4.68e-03	1.38e-01	2.42e-01	4.52e-01	1.12e-03	1.74e-03	3.08e-03
2067	chr9	127148908	127148909	.	False	2.60e-02	7.98e-02	7.16e-03	1.51e-03	7.28e-02	1.74e-01	6.30e-01	9.75e-04	2.53e-03	2.04e-03
2068	chr1	242526255	242526256	.	False	6.36e-04	2.76e-02	1.68e-04	7.46e-05	2.72e-03	1.83e-02	9.19e-01	1.11e-04	1.97e-03	1.37e-04
2069	chr1	226989868	226989869	.	False	7.16e-04	9.15e-03	3.49e-04	1.06e-04	5.45e-03	4.03e-02	9.32e-01	8.52e-05	2.20e-03	4.53e-05
2070	chr9	130051009	130051010	.	False	3.33e-02	7.37e-02	3.31e-02	2.37e-03	1.03e-01	2.03e-01	4.80e-01	8.49e-04	3.36e-03	4.50e-03
2071	chr1	261337444	261337445	.	False	9.80e-02	4.95e-02	1.13e-01	1.59e-03	1.34e-01	2.52e-01	4.06e-01	4.01e-04	5.32e-04	1.29e-03
2072	chr1	237775023	237775024	.	False	1.92e-01	2.44e-02	2.41e-01	1.11e-02	2.97e-01	1.02e-01	8.84e-02	1.10e-03	9.81e-04	1.11e-02
2073	chr1	257139575	257139576	.	False	1.26e-01	3.49e-02	7.88e-02	7.05e-03	2.28e-01	1.87e-01	3.19e-01	1.41e-03	1.29e-03	9.91e-03
2074	chr9	125069182	125069183	.	False	2.16e-02	1.62e-01	9.49e-03	1.83e-03	4.80e-02	1.52e-01	4.98e-01	1.26e-03	1.12e-02	9.86e-04
2075	chr1	255408834	255408835	.	False	9.22e-03	1.85e-01	1.87e-03	4.98e-04	1.31e-02	4.46e-02	4.42e-01	1.32e-03	7.31e-02	1.60e-03
2076	chr1	122216292	122216293	.	False	6.70e-04	1.06e-02	2.88e-04	2.28e-04	3.53e-03	2.31e-02	9.23e-01	2.55e-04	6.80e-03	1.72e-04
2077	chr1	241729871	241729872	.	False	1.51e-03	7.66e-03	5.83e-04	1.12e-04	3.97e-03	4.61e-02	9.32e-01	1.18e-04	8.54e-04	7.70e-05
2078	chr1	224527648	224527649	.	False	6.89e-03	7.71e-02	2.22e-03	4.57e-04	2.05e-02	1.07e-01	7.39e-01	4.16e-04	1.83e-03	6.60e-04
2079	chr1	216769632	216769633	.	False	9.58e-04	5.57e-03	3.75e-04	3.86e-04	5.00e-03	3.20e-02	9.24e-01	3.05e-04	3.78e-03	1.13e-04
2080	chr1	251709674	251709675	.	False	1.05e-03	7.09e-03	2.73e-04	9.95e-05	8.36e-03	6.45e-02	9.03e-01	8.32e-05	4.87e-04	7.86e-05
2081	chr1	257898908	257898909	.	False	1.78e-03	8.74e-03	5.30e-04	1.10e-04	6.16e-03	8.15e-02	9.01e-01	1.03e-04	4.86e-04	1.01e-04
2082	chr1	238810673	238810674	.	False	3.55e-01	1.93e-02	4.16e-01	8.49e-03	2.00e-01	5.21e-02	9.02e-02	2.85e-03	1.38e-03	2.12e-02
2083	chr1	195957015	195957016	.	False	2.46e-02	1.55e-02	3.95e-03	1.24e-04	1.02e-02	1.18e-01	8.33e-01	1.18e-04	3.72e-04	6.62e-05
2084	chr1	207859929	207859930	.	False	1.99e-02	2.06e-02	1.20e-03	7.78e-05	1.53e-03	2.95e-02	9.23e-01	2.13e-04	2.28e-03	9.85e-05
2085	chr1	224155140	224155141	.	False	3.84e-03	6.33e-02	9.71e-04	7.67e-04	1.99e-02	7.97e-02	7.61e-01	3.39e-04	2.10e-03	5.07e-04
2086	chr1	249525082	249525083	.	False	4.03e-03	1.49e-02	1.38e-03	3.83e-04	1.54e-02	1.01e-01	8.70e-01	2.78e-04	1.27e-03	2.98e-04
2087	chr1	205129800	205129801	.	False	1.60e-02	1.38e-01	6.37e-03	1.16e-03	3.71e-02	1.09e-01	6.19e-01	8.52e-04	3.02e-03	2.30e-03
2088	chr1	255021041	255021042	.	False	2.31e-01	1.45e-02	4.20e-01	8.25e-03	3.00e-01	8.33e-02	7.09e-02	8.49e-04	4.97e-04	5.79e-03
2089	chr9	118428631	118428632	.	False	9.23e-03	1.88e-02	2.75e-03	9.74e-05	8.45e-03	1.04e-01	8.93e-01	9.78e-05	6.96e-04	7.59e-05
2090	chr9	114525403	114525404	.	False	2.54e-03	3.58e-02	3.37e-04	1.74e-04	2.82e-03	2.31e-02	9.26e-01	2.93e-04	2.67e-03	2.68e-04
2091	chr9	118292883	118292884	.	False	5.71e-02	3.52e-02	3.06e-02	1.16e-03	1.01e-01	2.62e-01	5.93e-01	3.42e-04	5.73e-04	5.96e-04
2092	chr9	126342866	126342867	.	False	1.37e-03	6.83e-02	4.32e-04	2.79e-04	4.54e-03	2.67e-02	8.10e-01	3.15e-04	8.03e-03	2.14e-04
2093	chr9	130155606	130155607	.	False	3.12e-01	1.65e-02	2.56e-01	4.16e-02	1.95e-01	2.45e-02	5.43e-02	6.52e-03	2.59e-03	3.93e-02
2094	chr1	248469910	248469911	.	False	3.98e-02	1.06e-01	1.03e-02	1.91e-03	2.68e-02	9.83e-02	6.44e-01	1.04e-03	4.56e-03	2.84e-03
2095	chr9	129579044	129579045	.	False	2.61e-01	2.30e-02	2.43e-02	1.25e-01	1.84e-01	2.64e-02	3.84e-02	2.86e-02	1.25e-02	1.61e-01
2096	chr1	215685531	215685532	.	False	1.17e-01	4.50e-02	9.19e-02	1.42e-03	2.69e-02	1.60e-01	5.60e-01	8.64e-04	9.90e-04	2.10e-03
2097	chr13	189030043	189030044	.	False	2.20e-03	1.20e-02	8.76e-04	4.64e-05	6.23e-03	8.55e-02	9.08e-01	3.17e-05	3.38e-04	3.05e-05
2098	chr9	67919006	67919007	.	False	8.07e-03	4.00e-02	3.36e-03	6.16e-04	1.32e-02	8.00e-02	5.96e-01	3.76e-03	5.25e-02	8.11e-04
2099	chr9	113759837	113759838	.	False	5.12e-01	1.10e-02	3.75e-01	1.02e-02	2.48e-01	8.76e-02	1.42e-01	1.31e-03	7.19e-04	1.46e-02
2100	chr1	201645118	201645119	.	False	6.96e-03	2.66e-02	2.23e-03	2.50e-04	1.90e-02	1.58e-01	7.97e-01	4.98e-04	1.11e-03	1.57e-04
2101	chr9	134137425	134137426	.	False	1.06e-01	6.73e-02	6.31e-02	3.21e-02	3.61e-01	1.21e-01	1.35e-01	2.99e-03	4.44e-03	1.22e-02
2102	chr1	252608886	252608887	.	False	1.95e-02	1.64e-02	4.24e-03	1.31e-04	4.75e-03	8.24e-02	8.95e-01	8.10e-05	2.65e-04	1.40e-04
2103	chr9	128431176	128431177	.	False	1.54e-02	4.31e-02	2.96e-03	2.35e-03	2.42e-02	6.60e-02	8.07e-01	1.16e-03	6.16e-03	1.30e-03
2104	chr9	134978148	134978149	.	False	1.45e-01	4.26e-02	2.23e-01	3.19e-03	1.14e-01	1.61e-01	3.69e-01	1.55e-03	1.77e-03	6.40e-03
2105	chr1	204370710	204370711	.	False	1.82e-01	1.31e-01	6.67e-02	1.99e-03	3.75e-02	1.14e-01	4.67e-01	1.23e-03	1.30e-03	6.81e-03
2106	chr13	108008122	108008123	.	False	1.27e-02	3.99e-02	5.79e-03	7.25e-04	2.00e-02	1.14e-01	7.56e-01	5.55e-04	1.70e-03	3.90e-04
2107	chr9	117415819	117415820	.	False	1.13e-02	6.61e-02	3.87e-03	1.24e-03	6.27e-02	1.66e-01	6.08e-01	6.03e-04	1.84e-03	1.47e-03
2108	chr1	228849702	228849703	.	False	9.62e-03	1.10e-01	2.81e-03	2.18e-03	3.01e-02	1.14e-01	7.19e-01	4.97e-04	5.56e-03	1.52e-03
2109	chr1	209386829	209386830	.	False	5.65e-02	3.67e-02	2.95e-02	1.71e-03	1.05e-01	2.34e-01	5.82e-01	4.28e-04	6.75e-04	1.48e-03
2110	chr1	256557285	256557286	.	False	5.92e-02	1.04e-01	4.72e-02	6.53e-03	6.64e-02	1.49e-01	2.96e-01	5.86e-03	1.13e-02	5.87e-02
2111	chr1	262231394	262231395	.	False	2.82e-01	1.60e-02	4.01e-01	6.83e-03	1.16e-01	2.64e-02	4.78e-02	9.11e-04	5.70e-04	2.29e-02
2112	chr9	119627529	119627530	.	False	3.35e-02	1.35e-01	6.29e-03	2.89e-03	2.57e-02	6.85e-02	4.80e-01	3.86e-03	2.08e-02	1.34e-02
2113	chr9	133902491	133902492	.	False	2.01e-03	1.34e-02	7.18e-04	3.60e-04	6.72e-03	6.96e-02	8.57e-01	2.14e-03	9.71e-03	6.98e-04
2114	chr9	121824840	121824841	.	False	3.54e-01	6.77e-03	3.51e-01	1.63e-02	3.46e-01	2.61e-02	2.71e-02	7.34e-04	5.12e-04	1.51e-02
2115	chr1	238472226	238472227	.	False	9.29e-02	2.01e-01	3.50e-02	4.04e-04	1.61e-02	1.40e-01	5.08e-01	6.02e-04	2.23e-03	2.27e-03
2116	chr5	19290588	19290589	.	False	1.37e-01	3.43e-02	4.24e-02	7.70e-02	3.21e-01	4.74e-02	3.73e-02	1.03e-02	8.11e-03	1.67e-01
2117	chr1	269511037	269511038	.	False	2.08e-01	3.57e-02	2.05e-01	7.60e-03	7.50e-02	4.50e-02	7.67e-02	7.31e-03	1.95e-03	6.13e-02
2118	chr1	228821041	228821042	.	False	1.28e-02	4.05e-02	3.15e-03	2.49e-04	1.27e-02	1.37e-01	8.10e-01	2.62e-04	1.19e-03	3.62e-04
2119	chr1	254297920	254297921	.	False	1.27e-01	2.05e-02	1.18e-01	2.23e-03	2.55e-01	3.22e-01	2.80e-01	3.98e-04	4.34e-04	1.33e-03
2120	chr9	118773760	118773761	.	False	7.87e-01	5.15e-03	4.85e-01	9.89e-03	5.44e-02	3.89e-02	1.47e-01	1.83e-02	5.79e-04	1.31e-02
2121	chr1	259694464	259694465	.	False	1.18e-02	4.51e-02	3.44e-03	6.28e-04	5.78e-02	2.53e-01	6.59e-01	2.53e-04	7.56e-04	2.72e-04
2122	chr1	223882253	223882254	.	False	1.92e-02	7.42e-02	2.74e-03	5.33e-04	9.41e-03	7.86e-02	7.98e-01	6.58e-04	2.72e-03	6.71e-04
