index	chrom	start	end	strand	contains_unk	Adipose|ATAC|None	Adipose|E10|None	Adipose|E11|None	Adipose|E12|None	Adipose|E13|None	Adipose|E14|None	Adipose|E15|None	Adipose|E1|None	Adipose|E2|None	Adipose|E3|None	Adipose|E4|None	Adipose|E5|None	Adipose|E6|None	Adipose|E7|None
1046	chr9	99486098	99486099	.	False	2.18e-03	4.82e-02	1.49e-02	3.54e-04	1.74e-02	1.94e-01	6.57e-01	2.21e-04	9.86e-04	7.31e-04	4.78e-04	4.99e-03	1.97e-03	4.90e-03
1047	chr9	35866496	35866497	.	False	4.31e-03	9.73e-02	2.25e-02	7.44e-04	1.37e-02	1.06e-01	6.98e-01	1.48e-04	2.34e-03	1.35e-03	1.15e-03	6.76e-03	4.35e-03	1.30e-02
1048	chr1	209123597	209123598	.	False	1.59e-02	7.06e-02	7.82e-02	3.91e-03	1.13e-01	2.73e-01	4.79e-01	4.26e-04	1.14e-03	1.68e-03	1.62e-03	1.01e-02	4.74e-03	1.96e-02
1049	chr9	129752546	129752547	.	False	1.49e-01	1.47e-02	9.53e-02	1.37e-01	1.36e-01	2.33e-02	1.01e-01	4.06e-03	3.89e-03	9.91e-02	5.09e-02	7.76e-03	1.73e-02	6.34e-02
1050	chr9	124718444	124718445	.	False	2.27e-03	9.29e-02	1.03e-02	5.51e-04	1.06e-02	1.29e-01	6.65e-01	4.60e-04	4.13e-03	1.88e-03	1.12e-03	1.17e-02	2.78e-03	7.12e-03
1051	chr9	113425773	113425774	.	False	2.31e-02	1.01e-01	4.21e-02	3.73e-03	7.59e-02	1.80e-01	3.45e-01	4.11e-04	3.86e-03	1.18e-02	3.13e-03	7.53e-03	3.86e-02	4.60e-02
1052	chr9	19379744	19379745	.	False	8.48e-01	4.13e-04	2.86e-04	2.52e-03	2.44e-04	9.01e-04	8.04e-03	3.83e-01	3.92e-02	6.61e-01	6.31e-02	2.13e-02	5.32e-04	4.77e-04
1053	chr9	70979331	70979332	.	False	6.11e-03	5.65e-02	1.45e-02	9.46e-04	1.72e-02	2.29e-01	6.20e-01	5.61e-04	2.81e-03	2.41e-03	1.26e-03	7.17e-03	3.82e-03	4.74e-03
1054	chr9	134722041	134722042	.	False	3.07e-02	4.59e-02	2.59e-01	3.86e-02	1.70e-01	4.30e-02	2.58e-01	3.34e-04	2.46e-03	1.76e-02	1.80e-02	8.51e-03	2.08e-02	9.88e-02
1055	chr9	125415461	125415462	.	False	7.12e-02	6.09e-02	1.57e-01	1.71e-02	1.61e-01	7.96e-02	3.01e-01	4.14e-04	2.26e-03	9.67e-03	1.66e-02	9.14e-03	1.93e-02	7.38e-02
1056	chr9	27277151	27277152	.	False	1.96e-03	6.67e-02	1.18e-02	2.91e-04	5.08e-03	1.02e-01	7.52e-01	3.04e-04	1.77e-03	7.06e-04	8.96e-04	7.12e-03	1.63e-03	4.22e-03
1057	chr9	77019195	77019196	.	False	4.19e-01	3.47e-04	3.31e-03	5.59e-01	1.91e-02	9.83e-04	5.37e-03	2.50e-02	4.21e-03	4.20e-01	3.12e-02	8.42e-03	8.38e-04	1.13e-03
1058	chr9	100930680	100930681	.	False	3.09e-03	7.79e-02	9.73e-03	6.03e-04	1.10e-02	1.94e-01	6.09e-01	2.18e-04	1.84e-03	7.03e-04	3.87e-04	2.89e-03	5.62e-03	6.86e-03
1059	chr9	19484269	19484270	.	False	1.36e-02	4.28e-02	7.11e-02	2.03e-03	1.03e-01	2.29e-01	4.95e-01	2.86e-04	7.51e-04	8.33e-04	1.23e-03	1.60e-02	4.70e-03	1.49e-02
1060	chr9	74688858	74688859	.	False	8.63e-03	1.09e-01	2.05e-02	1.20e-03	2.02e-02	1.59e-01	4.77e-01	4.50e-04	4.93e-03	4.68e-03	1.39e-03	1.10e-02	1.03e-02	1.47e-02
1061	chr1	180414275	180414276	.	False	1.89e-03	8.89e-02	6.69e-03	3.34e-04	4.42e-03	8.37e-02	7.39e-01	4.30e-04	6.79e-03	2.41e-03	9.78e-04	1.06e-02	1.82e-03	4.14e-03
1062	chr1	121375965	121375966	.	False	1.66e-02	9.22e-02	6.61e-02	2.66e-03	6.75e-02	1.71e-01	4.45e-01	4.85e-04	2.72e-03	5.91e-03	3.01e-03	8.56e-03	1.22e-02	3.02e-02
1063	chr1	175080057	175080058	.	False	3.76e-02	4.91e-02	1.03e-01	6.39e-02	1.88e-01	7.79e-02	1.73e-01	1.15e-03	1.17e-02	8.99e-02	6.09e-02	2.75e-02	1.72e-02	5.72e-02
1064	chr9	24630616	24630617	.	False	2.10e-03	5.67e-02	4.24e-03	2.59e-04	3.43e-03	1.12e-01	7.42e-01	5.61e-04	3.20e-03	7.02e-04	4.40e-04	3.36e-03	1.17e-03	1.89e-03
1065	chr9	122284300	122284301	.	False	7.42e-03	8.02e-02	2.11e-02	1.25e-03	2.11e-02	1.84e-01	6.02e-01	4.75e-04	3.42e-03	3.81e-03	1.02e-03	9.50e-03	8.63e-03	1.24e-02
1066	chr9	24913430	24913431	.	False	1.56e-03	6.50e-02	3.60e-03	1.83e-04	1.97e-03	4.50e-02	7.70e-01	5.06e-04	5.49e-03	1.40e-03	8.05e-04	9.96e-03	1.42e-03	2.44e-03
1067	chr9	77457690	77457691	.	False	2.10e-02	7.18e-02	2.77e-02	2.32e-03	3.08e-02	1.62e-01	4.99e-01	1.84e-03	8.37e-03	1.15e-02	6.68e-03	1.78e-02	7.94e-03	1.65e-02
1068	chr1	173573624	173573625	.	False	8.16e-03	3.53e-02	2.01e-02	7.91e-04	2.12e-02	1.79e-01	6.73e-01	3.37e-04	1.42e-03	1.13e-03	1.29e-03	4.97e-03	2.15e-03	6.48e-03
1069	chr1	181050029	181050030	.	False	1.37e-02	5.87e-02	9.32e-02	3.95e-03	1.08e-01	2.35e-01	4.79e-01	8.22e-04	1.55e-03	2.74e-03	2.83e-03	2.52e-02	5.02e-03	2.10e-02
1070	chr1	143978181	143978182	.	False	7.82e-03	1.53e-01	2.64e-02	5.89e-04	1.54e-02	1.18e-01	4.32e-01	3.78e-04	1.25e-02	1.06e-02	2.01e-03	1.00e-02	2.12e-02	2.98e-02
1071	chr9	78209189	78209190	.	False	1.12e-02	4.73e-02	3.11e-02	1.09e-03	2.82e-02	1.94e-01	5.74e-01	8.18e-04	2.38e-03	3.39e-03	2.84e-03	1.07e-02	3.63e-03	1.00e-02
1072	chr9	7395910	7395911	.	False	5.65e-04	3.47e-02	4.37e-03	2.52e-04	1.99e-02	3.29e-01	6.29e-01	1.98e-04	6.58e-04	1.97e-04	1.82e-04	4.18e-03	7.71e-04	1.21e-03
1073	chr5	150879232	150879233	.	False	1.21e-03	3.71e-02	5.38e-03	2.47e-04	6.93e-03	1.41e-01	7.97e-01	1.27e-04	7.12e-04	1.89e-04	2.22e-04	2.66e-03	8.68e-04	1.65e-03
1074	chr9	117950622	117950623	.	False	2.05e-04	1.84e-02	2.98e-03	1.55e-04	1.13e-02	1.98e-01	8.02e-01	9.86e-05	2.79e-04	1.76e-04	1.87e-04	2.21e-03	3.82e-04	7.50e-04
1075	chr1	16646892	16646893	.	False	1.05e-01	9.70e-03	1.19e-01	2.72e-01	1.09e-01	2.51e-02	9.08e-02	2.79e-03	7.54e-03	1.54e-01	8.88e-02	1.82e-02	8.76e-03	3.67e-02
1076	chr9	112108942	112108943	.	False	7.35e-04	2.65e-02	2.14e-03	2.21e-04	6.38e-03	2.64e-01	6.54e-01	3.15e-04	7.27e-04	1.95e-04	2.79e-04	5.47e-03	2.20e-04	5.74e-04
1077	chr9	22087067	22087068	.	False	5.35e-03	4.64e-02	1.48e-02	5.69e-04	1.48e-02	2.20e-01	6.67e-01	4.17e-04	1.34e-03	1.26e-03	1.03e-03	8.56e-03	1.50e-03	5.60e-03
1078	chr9	109171665	109171666	.	False	3.38e-03	6.99e-02	1.79e-02	2.54e-03	5.47e-02	2.17e-01	4.66e-01	4.39e-04	5.64e-03	6.88e-03	4.34e-03	1.33e-02	3.05e-03	7.77e-03
1079	chr9	20497105	20497106	.	False	1.96e-03	6.18e-02	9.32e-03	2.20e-04	8.71e-03	1.72e-01	7.05e-01	2.73e-04	1.83e-03	8.48e-04	5.73e-04	5.08e-03	2.15e-03	3.70e-03
1080	chr9	74417541	74417542	.	False	4.75e-03	5.12e-02	1.22e-02	7.66e-04	6.96e-03	1.44e-01	7.42e-01	3.56e-04	1.87e-03	1.73e-03	5.44e-04	5.69e-03	2.67e-03	5.46e-03
1081	chr9	3019760	3019761	.	False	1.12e-02	5.20e-02	2.30e-02	8.62e-03	5.26e-02	1.87e-01	4.01e-01	1.56e-03	6.62e-03	1.47e-02	6.18e-03	1.86e-02	5.09e-03	9.62e-03
1082	chr9	99117728	99117729	.	False	1.89e-03	6.89e-02	2.31e-03	4.97e-04	3.47e-03	1.36e-01	6.95e-01	8.25e-04	3.43e-03	8.36e-04	1.48e-03	8.73e-03	6.43e-04	1.82e-03
1083	chr1	208039732	208039733	.	False	6.03e-02	4.64e-02	1.85e-01	3.23e-02	1.73e-01	6.44e-02	2.15e-01	7.84e-04	2.24e-03	1.85e-02	1.77e-02	9.15e-03	1.61e-02	7.51e-02
1084	chr9	82976226	82976227	.	False	1.36e-02	4.33e-02	3.04e-02	1.92e-03	4.77e-02	2.52e-01	5.78e-01	1.78e-04	6.55e-04	1.00e-03	8.73e-04	3.60e-03	3.13e-03	1.12e-02
1085	chr9	111028792	111028793	.	False	1.91e-03	1.15e-01	5.48e-03	4.65e-04	7.36e-03	8.64e-02	6.88e-01	8.40e-04	2.12e-02	4.10e-03	2.00e-03	2.17e-02	1.41e-03	4.47e-03
1086	chr1	214382543	214382544	.	False	8.98e-04	3.79e-02	9.10e-03	2.38e-04	1.14e-02	1.39e-01	7.84e-01	9.55e-05	6.30e-04	4.62e-04	4.95e-04	4.39e-03	7.30e-04	2.36e-03
1087	chr9	14076699	14076700	.	False	1.21e-01	1.25e-01	8.17e-02	2.90e-03	1.99e-02	1.38e-01	4.22e-01	1.64e-03	6.57e-03	1.29e-02	5.97e-03	8.94e-03	4.09e-02	5.83e-02
1088	chr9	126938909	126938910	.	False	2.70e-02	8.02e-02	1.05e-01	9.30e-03	2.04e-01	1.52e-01	2.42e-01	2.45e-04	2.16e-03	6.99e-03	4.41e-03	4.98e-03	4.01e-02	7.33e-02
1089	chr1	171912487	171912488	.	False	4.15e-03	8.89e-02	1.13e-02	8.13e-04	1.67e-02	1.89e-01	5.95e-01	7.35e-04	4.81e-03	3.72e-03	1.33e-03	9.04e-03	4.65e-03	8.01e-03
1090	chr1	177915154	177915155	.	False	4.15e-03	6.79e-02	2.61e-02	6.26e-04	3.57e-02	2.58e-01	5.65e-01	2.20e-04	1.08e-03	1.09e-03	9.48e-04	8.97e-03	4.08e-03	1.01e-02
1091	chr9	125454714	125454715	.	False	1.01e-02	1.21e-01	1.46e-02	4.47e-04	5.67e-03	1.27e-01	5.44e-01	5.94e-04	3.11e-03	2.04e-03	8.54e-04	9.29e-03	8.40e-03	1.16e-02
1092	chr9	4366490	4366491	.	False	6.89e-02	8.26e-02	7.30e-02	6.49e-03	6.93e-02	1.46e-01	2.42e-01	1.74e-03	5.24e-03	1.95e-02	9.32e-03	1.12e-02	3.40e-02	5.98e-02
1093	chr9	116342875	116342876	.	False	2.29e-02	7.29e-02	4.02e-02	6.78e-03	4.95e-02	2.08e-01	4.46e-01	1.09e-03	4.63e-03	1.26e-02	4.75e-03	1.20e-02	1.90e-02	2.80e-02
1094	chr9	117072614	117072615	.	False	2.62e-03	2.77e-02	9.49e-03	5.94e-04	2.80e-02	2.79e-01	6.28e-01	2.41e-04	6.61e-04	4.84e-04	6.89e-04	2.50e-03	1.21e-03	2.92e-03
1095	chr9	109930534	109930535	.	False	6.73e-03	7.13e-02	4.87e-02	9.03e-04	5.41e-02	2.09e-01	4.80e-01	4.13e-04	1.35e-03	1.55e-03	2.75e-03	9.01e-03	3.11e-03	9.48e-03
1096	chr9	115220370	115220371	.	False	2.85e-01	8.65e-02	7.64e-02	1.08e-02	6.94e-02	1.34e-01	1.58e-01	2.51e-03	5.44e-03	5.42e-02	1.38e-02	9.12e-03	1.10e-01	1.14e-01
1097	chr9	123811151	123811152	.	False	1.20e-03	3.35e-02	1.20e-02	4.91e-04	1.98e-02	2.57e-01	6.35e-01	1.16e-04	5.20e-04	4.52e-04	3.43e-04	6.39e-03	1.06e-03	2.18e-03
1098	chr9	14044382	14044383	.	False	4.45e-04	1.36e-02	1.13e-03	1.41e-04	1.95e-03	1.25e-01	8.32e-01	2.71e-04	7.36e-04	9.76e-05	3.64e-04	3.54e-03	1.37e-04	2.75e-04
1099	chr1	207141062	207141063	.	False	5.80e-03	3.41e-02	1.94e-02	8.30e-04	2.11e-02	2.10e-01	6.46e-01	3.71e-04	1.06e-03	1.30e-03	1.09e-03	4.73e-03	2.38e-03	5.46e-03
1100	chr1	213101374	213101375	.	False	9.78e-04	3.93e-02	2.58e-03	2.45e-04	3.58e-03	1.28e-01	8.27e-01	5.15e-04	3.41e-03	7.44e-04	5.47e-04	3.39e-03	4.26e-04	1.02e-03
1101	chr1	209326995	209326996	.	False	1.12e-01	7.00e-02	8.99e-02	1.13e-02	1.31e-01	2.18e-01	3.48e-01	1.55e-03	2.23e-03	9.70e-03	1.49e-02	1.13e-02	1.23e-02	6.07e-02
1102	chr9	122070740	122070741	.	False	4.31e-02	7.36e-02	1.44e-01	1.50e-02	1.47e-01	7.77e-02	3.16e-01	4.14e-04	2.25e-03	1.24e-02	8.49e-03	7.82e-03	2.04e-02	8.86e-02
1103	chr9	98472618	98472619	.	False	3.13e-03	5.35e-02	4.64e-02	7.90e-04	4.88e-02	2.45e-01	6.10e-01	1.82e-04	8.50e-04	7.44e-04	8.23e-04	6.53e-03	3.13e-03	9.63e-03
1104	chr9	23621666	23621667	.	False	3.03e-02	1.40e-01	4.32e-02	1.61e-03	1.48e-02	1.65e-01	4.16e-01	1.04e-03	8.52e-03	1.33e-02	2.99e-03	1.07e-02	4.38e-02	4.26e-02
1105	chr9	12837019	12837020	.	False	6.47e-04	1.57e-02	1.19e-03	2.74e-04	2.41e-03	1.61e-01	8.09e-01	1.12e-03	1.98e-03	2.24e-04	5.02e-04	6.57e-03	2.38e-04	2.13e-04
1106	chr9	117899862	117899863	.	False	1.26e-03	6.03e-02	6.77e-03	3.82e-03	6.70e-02	2.81e-01	4.65e-01	1.12e-03	9.70e-03	1.26e-02	6.18e-03	1.63e-02	2.27e-03	4.97e-03
1107	chr1	175572489	175572490	.	False	8.80e-04	2.42e-02	7.27e-03	1.96e-04	1.75e-02	2.09e-01	7.87e-01	4.40e-05	2.24e-04	1.29e-04	2.28e-04	1.55e-03	6.88e-04	1.86e-03
1108	chr9	129242787	129242788	.	False	3.58e-02	4.72e-02	1.35e-01	4.03e-02	2.93e-01	1.05e-01	1.68e-01	5.06e-04	2.70e-03	1.62e-02	1.24e-02	4.72e-03	2.47e-02	6.99e-02
1109	chr9	101869213	101869214	.	False	8.32e-03	6.28e-02	2.76e-02	3.08e-03	6.17e-02	3.07e-01	5.42e-01	5.06e-04	1.40e-03	2.40e-03	1.72e-03	6.47e-03	3.46e-03	9.69e-03
1110	chr9	37867617	37867618	.	False	7.68e-03	6.41e-02	1.26e-02	5.38e-04	7.27e-03	1.41e-01	7.31e-01	3.55e-04	2.09e-03	1.35e-03	8.34e-04	4.01e-03	3.02e-03	8.39e-03
1111	chr9	120643216	120643217	.	False	1.66e-03	5.91e-02	5.71e-03	2.35e-04	1.70e-03	9.35e-02	7.74e-01	2.31e-04	1.06e-03	4.02e-04	2.75e-04	4.03e-03	1.90e-03	2.54e-03
1112	chr9	99054004	99054005	.	False	1.36e-02	7.53e-02	1.27e-01	5.70e-03	1.58e-01	1.22e-01	3.90e-01	4.12e-04	3.44e-03	1.08e-02	6.51e-03	1.32e-02	1.70e-02	6.51e-02
1113	chr1	172411534	172411535	.	False	3.65e-04	2.74e-02	2.22e-03	8.57e-05	1.50e-03	7.78e-02	8.55e-01	1.25e-04	6.85e-04	1.27e-04	1.34e-04	1.82e-03	5.09e-04	6.71e-04
1114	chr9	133347000	133347001	.	False	2.57e-01	2.53e-02	8.80e-02	9.61e-02	1.19e-01	3.57e-02	1.32e-01	5.88e-03	4.97e-03	9.91e-02	9.82e-02	1.39e-02	1.48e-02	6.18e-02
1115	chr1	181899153	181899154	.	False	4.30e-03	4.04e-02	1.48e-02	3.20e-04	1.22e-02	1.94e-01	7.05e-01	2.34e-04	5.58e-04	3.79e-04	3.46e-04	4.33e-03	2.61e-03	4.42e-03
1116	chr9	111579272	111579273	.	False	3.11e-02	1.14e-01	6.11e-02	1.41e-03	2.29e-02	1.21e-01	5.11e-01	7.69e-04	3.02e-03	6.02e-03	5.41e-03	1.81e-02	9.12e-03	3.69e-02
1117	chr9	107493466	107493467	.	False	1.92e-02	7.34e-02	4.46e-02	3.83e-03	7.42e-02	2.51e-01	4.38e-01	1.13e-03	2.48e-03	4.15e-03	1.15e-02	1.07e-02	6.04e-03	2.01e-02
1118	chr9	17969414	17969415	.	False	5.49e-03	4.90e-02	7.12e-03	2.47e-04	1.95e-03	6.85e-02	7.94e-01	3.81e-04	2.39e-03	1.49e-03	9.41e-04	4.12e-03	1.80e-03	3.93e-03
1119	chr9	844066	844067	.	False	1.20e-02	1.51e-01	9.37e-03	6.13e-03	2.30e-02	7.40e-02	4.38e-01	1.02e-02	2.22e-01	1.13e-01	2.75e-02	9.86e-02	7.12e-03	1.40e-02
1120	chr9	73742913	73742914	.	False	1.57e-03	3.22e-02	4.56e-03	2.40e-04	4.39e-03	1.28e-01	8.33e-01	2.16e-04	8.73e-04	2.84e-04	3.34e-04	2.64e-03	7.11e-04	1.45e-03
1121	chr9	76181822	76181823	.	False	6.12e-02	1.05e-01	6.28e-02	2.21e-03	5.09e-02	1.81e-01	3.40e-01	2.51e-04	2.30e-03	6.98e-03	1.84e-03	5.48e-03	6.98e-02	6.06e-02
1122	chr9	73557520	73557521	.	False	1.01e-03	3.82e-02	2.71e-03	1.83e-04	2.46e-03	8.37e-02	8.30e-01	3.75e-04	1.82e-03	3.95e-04	3.96e-04	3.74e-03	4.70e-04	9.39e-04
1123	chr9	38910687	38910688	.	False	2.51e-01	7.87e-02	1.23e-01	6.90e-03	3.48e-02	1.37e-01	2.85e-01	1.64e-03	2.45e-03	1.36e-02	8.03e-03	9.53e-03	4.35e-02	1.01e-01
1124	chr17	71621571	71621572	.	False	7.17e-03	4.00e-02	4.09e-02	1.08e-03	5.29e-02	2.33e-01	6.51e-01	1.42e-04	6.19e-04	9.48e-04	9.27e-04	4.91e-03	2.41e-03	9.30e-03
1125	chr1	182878828	182878829	.	False	6.56e-03	9.52e-02	1.44e-02	8.32e-04	9.43e-03	1.23e-01	6.08e-01	1.66e-03	1.14e-02	4.84e-03	2.15e-03	1.51e-02	4.89e-03	7.18e-03
1126	chr1	209539857	209539858	.	False	2.09e-02	7.02e-02	3.50e-02	1.18e-03	2.33e-02	1.87e-01	5.30e-01	2.88e-04	1.75e-03	2.32e-03	1.27e-03	3.69e-03	1.04e-02	2.09e-02
1127	chr1	204652452	204652453	.	False	1.73e-01	5.84e-02	5.26e-02	1.14e-01	1.87e-01	9.21e-02	9.44e-02	8.94e-03	1.11e-02	1.46e-01	6.08e-02	1.76e-02	2.35e-02	4.40e-02
1128	chr9	113890901	113890902	.	False	2.95e-04	2.32e-02	1.33e-03	2.73e-04	8.11e-03	2.74e-01	6.90e-01	2.58e-04	8.56e-04	1.35e-04	6.72e-04	4.71e-03	1.14e-04	4.17e-04
1129	chr9	98986541	98986542	.	False	2.38e-03	8.94e-02	2.20e-02	1.26e-03	5.73e-02	1.88e-01	5.09e-01	3.28e-04	5.86e-03	4.11e-03	2.09e-03	1.05e-02	5.57e-03	1.07e-02
1130	chr9	6577078	6577079	.	False	1.15e-01	9.87e-02	5.93e-02	4.83e-03	5.03e-02	1.28e-01	3.52e-01	5.38e-04	3.26e-03	8.18e-03	3.63e-03	6.82e-03	2.46e-02	5.61e-02
1131	chr9	106071244	106071245	.	False	2.63e-02	1.16e-01	3.68e-02	1.04e-03	1.64e-02	1.25e-01	5.34e-01	5.66e-04	3.76e-03	5.54e-03	2.36e-03	1.01e-02	1.51e-02	3.16e-02
1132	chr9	111220595	111220596	.	False	1.10e-03	2.82e-02	5.29e-03	2.13e-04	6.18e-03	2.06e-01	7.77e-01	9.00e-05	2.90e-04	1.59e-04	2.08e-04	5.30e-03	5.51e-04	1.60e-03
1133	chr9	132597936	132597937	.	False	1.63e-02	7.18e-02	1.01e-01	1.75e-02	1.62e-01	1.15e-01	3.61e-01	6.45e-04	6.02e-03	2.60e-02	1.18e-02	1.59e-02	1.24e-02	5.21e-02
1134	chr9	78050444	78050445	.	False	2.53e-03	3.46e-02	7.60e-03	2.12e-04	6.51e-03	1.73e-01	7.51e-01	1.43e-04	4.37e-04	2.69e-04	3.37e-04	3.48e-03	1.05e-03	2.30e-03
1135	chr9	12587159	12587160	.	False	1.05e-03	3.05e-02	2.97e-03	3.86e-04	6.06e-03	1.45e-01	7.74e-01	2.78e-04	1.46e-03	3.22e-04	4.59e-04	2.89e-03	4.83e-04	1.04e-03
1136	chr9	110618126	110618127	.	False	2.12e-03	1.60e-02	2.41e-03	3.78e-04	4.05e-03	9.74e-02	8.35e-01	5.32e-04	1.51e-03	5.61e-04	8.57e-04	3.43e-03	3.80e-04	6.90e-04
1137	chr5	146169	146170	.	False	1.28e-01	5.13e-02	1.80e-01	5.17e-02	2.95e-01	1.17e-01	1.46e-01	1.59e-03	2.66e-03	2.45e-02	3.90e-02	9.58e-03	1.54e-02	8.07e-02
1138	chr9	98010990	98010991	.	False	1.32e-03	3.91e-02	1.38e-02	4.75e-04	4.62e-02	2.41e-01	5.92e-01	1.00e-04	4.97e-04	3.94e-04	5.31e-04	2.87e-03	2.25e-03	5.18e-03
1139	chr9	73496386	73496387	.	False	6.95e-04	3.99e-02	2.14e-03	1.33e-04	2.82e-03	1.16e-01	7.78e-01	2.93e-04	1.41e-03	3.87e-04	3.44e-04	4.65e-03	5.49e-04	1.02e-03
1140	chr9	79239892	79239893	.	False	1.13e-03	1.39e-02	2.40e-03	2.35e-04	3.73e-03	1.22e-01	8.11e-01	2.37e-04	5.83e-04	2.18e-04	3.60e-04	2.43e-03	3.38e-04	5.03e-04
1141	chr9	35680190	35680191	.	False	4.66e-02	6.10e-02	1.09e-01	3.19e-02	1.87e-01	7.23e-02	1.75e-01	6.04e-04	3.83e-03	2.66e-02	1.39e-02	5.63e-03	4.31e-02	8.26e-02
1142	chr9	4026027	4026028	.	False	5.60e-04	4.17e-02	3.70e-03	1.21e-04	2.32e-03	9.01e-02	8.48e-01	9.65e-05	5.65e-04	1.22e-04	1.63e-04	2.46e-03	5.44e-04	1.18e-03
1143	chr9	72482410	72482411	.	False	2.25e-03	4.67e-02	1.51e-02	1.68e-03	5.37e-02	3.00e-01	5.63e-01	4.37e-04	1.52e-03	1.67e-03	1.18e-03	6.58e-03	4.58e-03	6.76e-03
1144	chr9	118844579	118844580	.	False	7.97e-04	2.64e-02	3.33e-03	9.83e-05	2.42e-03	9.75e-02	8.53e-01	9.14e-05	5.39e-04	1.81e-04	1.46e-04	2.73e-03	4.85e-04	9.21e-04
1145	chr9	18550285	18550286	.	False	4.31e-03	4.40e-02	1.70e-02	5.99e-04	2.77e-02	2.16e-01	5.93e-01	1.74e-04	8.81e-04	9.22e-04	5.28e-04	3.07e-03	4.86e-03	6.81e-03
1146	chr9	22639478	22639479	.	False	5.24e-04	2.22e-02	1.64e-03	1.16e-04	2.21e-03	9.94e-02	8.33e-01	2.20e-04	9.01e-04	2.18e-04	2.19e-04	3.76e-03	3.44e-04	5.11e-04
1147	chr9	97537619	97537620	.	False	5.06e-03	7.99e-02	2.56e-02	2.02e-03	9.00e-02	2.55e-01	4.71e-01	1.59e-04	1.01e-03	7.52e-04	1.69e-03	3.81e-03	3.73e-03	1.09e-02
1148	chr9	14171144	14171145	.	False	4.04e-02	1.10e-01	4.46e-02	6.85e-04	7.31e-03	9.91e-02	5.48e-01	8.84e-04	4.13e-03	5.54e-03	2.93e-03	1.07e-02	1.50e-02	3.63e-02
1149	chr9	1729382	1729383	.	False	2.96e-03	4.44e-02	1.88e-02	1.55e-03	4.08e-02	2.22e-01	6.27e-01	2.16e-04	1.62e-03	2.18e-03	1.13e-03	5.08e-03	2.06e-03	5.19e-03
1150	chr9	74022614	74022615	.	False	9.44e-04	1.40e-02	5.20e-03	2.18e-04	4.27e-03	1.18e-01	8.21e-01	9.93e-05	4.23e-04	2.46e-04	2.33e-04	2.10e-03	4.87e-04	1.38e-03
1151	chr9	129494157	129494158	.	False	1.93e-02	4.89e-02	1.37e-01	6.41e-02	3.71e-01	1.11e-01	1.81e-01	6.42e-04	2.84e-03	1.35e-02	1.53e-02	6.75e-03	1.76e-02	4.98e-02
1152	chr9	99445557	99445558	.	False	4.82e-01	7.53e-02	1.44e-01	6.42e-03	4.28e-02	1.37e-01	2.40e-01	1.02e-03	1.41e-03	2.00e-02	8.36e-03	9.31e-03	8.07e-02	1.77e-01
1153	chr1	213489435	213489436	.	False	2.37e-02	7.88e-02	6.00e-02	3.16e-03	7.80e-02	2.56e-01	4.11e-01	5.85e-04	2.17e-03	4.97e-03	3.04e-03	9.72e-03	1.28e-02	2.96e-02
1154	chr9	76187635	76187636	.	False	8.30e-04	1.60e-02	3.00e-03	1.39e-04	3.55e-03	1.18e-01	8.57e-01	1.20e-04	2.94e-04	9.86e-05	2.28e-04	2.89e-03	2.67e-04	7.17e-04
1155	chr9	109972781	109972782	.	False	1.20e-02	6.96e-02	6.36e-02	2.50e-03	5.93e-02	2.46e-01	5.62e-01	3.48e-04	1.52e-03	1.59e-03	1.81e-03	1.04e-02	3.69e-03	1.51e-02
1156	chr9	78267052	78267053	.	False	1.03e-03	2.75e-02	3.28e-03	2.07e-04	3.20e-03	1.70e-01	7.49e-01	2.80e-04	7.81e-04	2.36e-04	2.25e-04	3.53e-03	7.04e-04	8.03e-04
1157	chr1	185041353	185041354	.	False	3.22e-02	9.75e-02	3.27e-02	8.49e-04	1.46e-02	1.70e-01	5.66e-01	4.40e-04	2.86e-03	4.62e-03	1.89e-03	8.14e-03	1.09e-02	3.08e-02
1158	chr9	73561163	73561164	.	False	5.24e-04	1.33e-02	1.19e-03	2.03e-04	1.77e-03	1.54e-01	7.85e-01	2.76e-04	8.10e-04	1.83e-04	2.95e-04	4.13e-03	2.26e-04	3.12e-04
1159	chr17	53353075	53353076	.	False	5.91e-04	2.34e-02	1.30e-03	2.00e-04	3.43e-03	1.54e-01	7.98e-01	2.73e-04	7.91e-04	1.10e-04	3.44e-04	2.24e-03	2.67e-04	4.35e-04
1160	chr5	15263924	15263925	.	False	3.07e-02	7.51e-02	6.14e-02	2.16e-03	4.42e-02	1.83e-01	5.18e-01	9.05e-04	2.43e-03	3.91e-03	2.78e-03	1.25e-02	8.77e-03	2.18e-02
1161	chr9	123750367	123750368	.	False	1.61e-02	1.18e-01	4.97e-02	3.95e-03	7.93e-02	1.30e-01	3.75e-01	3.87e-04	4.45e-03	8.82e-03	2.90e-03	9.28e-03	4.08e-02	6.53e-02
1162	chr1	177808336	177808337	.	False	1.52e-03	2.19e-02	1.68e-02	9.34e-04	7.48e-02	3.25e-01	4.57e-01	1.21e-04	2.72e-04	3.66e-04	6.58e-04	3.77e-03	8.50e-04	2.28e-03
1163	chr9	3914824	3914825	.	False	3.76e-02	6.69e-02	5.63e-02	1.71e-03	4.26e-02	1.99e-01	5.16e-01	3.02e-04	9.87e-04	1.84e-03	1.26e-03	4.55e-03	1.11e-02	2.92e-02
